"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V350","2020-04-12 17:00:00","36.000","320.000","3.500","23.100","0.580","1009.800","","0.000","8.800","318.000","","27.900","","19.600",""
"C0W120","2020-04-12 17:00:00","58.000","-99.000","-99.000","18.100","0.640","1009.500","","2.500","-99.000","-99.000","-99.000","19.900","","17.800",""
"C0R470","2020-04-12 17:00:00","103.000","290.000","1.800","23.700","0.540","1001.400","","1.500","-99.000","-99.000","-99.000","26.300","","19.800",""
"C0M770","2020-04-12 17:00:00","164.000","340.000","4.900","18.600","0.570","995.800","","4.000","-99.000","-99.000","-99.000","21.200","","17.800",""
"C0S930","2020-04-12 17:00:00","248.000","236.000","2.000","16.400","0.980","987.000","","6.000","-99.000","-99.000","-99.000","20.100","","16.300",""
"C0F9Y0","2020-04-12 17:00:00","3313.000","258.000","5.300","1.200","0.600","681.000","","10.500","18.200","234.000","","5.600","","1.200",""
"C0E790","2020-04-12 17:00:00","344.000","23.000","2.800","16.000","0.520","975.500","","3.000","12.000","12.000","","18.000","","15.300",""
"C0O810","2020-04-12 17:00:00","161.000","91.000","1.100","20.800","0.710","995.500","","0.500","-99.000","-99.000","-99.000","26.200","","18.500",""
"C0R520","2020-04-12 17:00:00","18.000","328.000","3.500","23.800","0.630","1010.900","","0.000","9.200","308.000","","26.900","","20.400",""
"C0G880","2020-04-12 17:00:00","92.000","347.000","3.200","18.900","0.530","1004.600","","3.000","-99.000","-99.000","-99.000","21.200","","18.100",""
"C0R260","2020-04-12 17:00:00","76.000","199.000","1.100","25.000","0.640","1003.800","","0.000","-99.000","-99.000","-99.000","26.300","","20.800",""
"C0U950","2020-04-12 17:00:00","1012.000","292.000","11.700","6.100","0.930","901.500","","15.000","22.500","307.000","","12.400","","5.200",""
"C0O860","2020-04-12 17:00:00","38.000","349.000","2.600","21.200","0.560","1009.200","","0.500","12.400","1.000","","24.400","","19.000",""
"C0R320","2020-04-12 17:00:00","7.000","74.000","7.100","21.400","0.800","1012.700","","0.000","-99.000","-99.000","-99.000","25.200","","20.700",""
"C0S980","2020-04-12 17:00:00","901.000","0.000","0.000","14.100","1.000","913.600","","6.000","-99.000","-99.000","-99.000","17.700","","13.800",""
"C0X110","2020-04-12 17:00:00","20.000","8.000","5.000","21.100","0.520","1012.300","","3.000","13.200","14.000","","23.900","","19.600",""
"C0V310","2020-04-12 17:00:00","46.000","317.000","5.100","23.000","0.410","1006.700","","1.000","-99.000","-99.000","-99.000","27.500","","19.600",""
"C0G620","2020-04-12 17:00:00","110.000","2.000","4.400","18.800","0.530","1002.300","","3.000","10.500","30.000","","22.500","","16.800",""
"C0AD50","2020-04-12 17:00:00","84.000","14.000","1.200","16.200","0.530","1009.200","","7.000","-99.000","-99.000","-99.000","18.000","","13.600",""
"C0A9A0","2020-04-12 17:00:00","24.000","327.000","1.100","17.300","0.390","1015.600","","9.000","-99.000","-99.000","-99.000","17.900","","13.800",""
"C0O830","2020-04-12 17:00:00","127.000","313.000","2.600","22.100","0.550","999.400","","1.000","-99.000","-99.000","-99.000","27.400","","17.800",""
"C0S760","2020-04-12 17:00:00","1621.000","161.000","1.500","10.000","1.000","837.200","","1.000","-99.000","-99.000","-99.000","13.300","","10.000",""
"C0X160","2020-04-12 17:00:00","26.000","343.000","6.100","21.200","0.540","1010.700","","1.500","13.100","326.000","","24.100","","19.600",""
"C0C490","2020-04-12 17:00:00","157.000","52.000","0.500","16.400","0.510","1000.000","","8.500","-99.000","-99.000","-99.000","17.600","","13.300",""
"C0F970","2020-04-12 17:00:00","145.000","351.000","3.500","18.600","0.460","997.800","","3.000","10.000","350.000","","20.100","","17.200",""
"C0R440","2020-04-12 17:00:00","1679.000","340.000","1.000","11.700","1.000","833.200","","1.000","-99.000","-99.000","-99.000","13.900","","11.700",""
"C0M690","2020-04-12 17:00:00","33.000","13.000","6.100","19.500","0.550","1010.400","","1.500","12.900","35.000","","22.400","","18.400",""
"C0V690","2020-04-12 17:00:00","30.000","15.000","2.400","22.400","0.610","1010.500","","0.000","-99.000","-99.000","-99.000","25.500","","19.700",""
"C0Z210","2020-04-12 17:00:00","126.000","3.000","1.000","15.200","0.990","1002.400","","11.000","-99.000","-99.000","-99.000","19.400","","15.000",""
"C0U770","2020-04-12 17:00:00","5.000","346.000","4.400","16.500","0.520","1015.000","","1.500","15.600","341.000","","20.300","","16.300",""
"C0Z080","2020-04-12 17:00:00","298.000","346.000","1.400","14.700","0.990","980.900","","17.000","-99.000","-99.000","-99.000","18.800","","14.700",""
"C0G640","2020-04-12 17:00:00","17.000","16.000","4.300","18.400","0.530","1016.700","","2.000","-99.000","-99.000","-99.000","20.300","","17.500",""
"C0X200","2020-04-12 17:00:00","61.000","322.000","3.800","21.000","0.570","1006.500","","0.500","10.400","308.000","","24.000","","18.400",""
"C0U900","2020-04-12 17:00:00","63.000","329.000","3.100","16.600","0.450","1011.300","","1.000","12.600","333.000","","19.400","","15.500",""
"C0Z230","2020-04-12 17:00:00","31.000","4.000","14.100","17.200","0.550","1010.900","","0.500","-99.000","-99.000","-99.000","21.200","","17.100",""
"C0F9O0","2020-04-12 17:00:00","175.000","11.000","0.700","18.100","0.470","995.400","","1.000","-99.000","-99.000","-99.000","20.600","","16.900",""
"C0R770","2020-04-12 17:00:00","93.000","56.000","1.500","20.700","0.810","1003.200","","0.000","-99.000","-99.000","-99.000","24.000","","19.800",""
"C0C540","2020-04-12 17:00:00","46.000","25.000","1.700","17.900","0.420","1013.000","","2.000","-99.000","-99.000","-99.000","18.400","","14.300",""
"C0G770","2020-04-12 17:00:00","15.000","33.000","2.400","19.500","0.500","1014.200","","1.500","-99.000","-99.000","-99.000","21.100","","18.700",""
"C0V670","2020-04-12 17:00:00","20.000","332.000","6.200","22.200","0.550","1011.100","","0.000","12.200","336.000","","24.900","","19.700",""
"C0A870","2020-04-12 17:00:00","685.000","350.000","4.600","10.800","0.710","936.900","","8.000","12.100","9.000","","14.800","","8.500",""
"C0R220","2020-04-12 17:00:00","23.000","272.000","2.200","24.100","0.570","1010.400","","0.000","-99.000","-99.000","-99.000","26.900","","20.300",""
"C0Z220","2020-04-12 17:00:00","589.000","112.000","0.300","13.100","1.000","947.800","","1.500","-99.000","-99.000","-99.000","19.100","","13.100",""
"C0D560","2020-04-12 17:00:00","147.000","51.000","1.600","16.300","0.540","1001.600","","4.000","-99.000","-99.000","-99.000","17.700","","13.800",""
"C0I380","2020-04-12 17:00:00","258.000","306.000","1.700","18.000","0.590","984.400","","15.500","-99.000","-99.000","-99.000","21.500","","17.000",""
"C0Z020","2020-04-12 17:00:00","211.000","4.000","4.000","16.800","0.990","989.700","","1.500","-99.000","-99.000","-99.000","19.600","","16.600",""
"C0Z190","2020-04-12 17:00:00","62.000","161.000","1.400","17.000","0.920","1007.000","","3.500","-99.000","-99.000","-99.000","20.300","","17.000",""
"C0E420","2020-04-12 18:00:00","19.000","108.000","0.300","15.800","0.590","1014.400","","0.500","-99.000","-99.000","-99.000","18.000","","14.500",""
"C0I460","2020-04-12 18:00:00","110.000","19.000","5.100","18.300","0.490","1003.500","","6.500","-99.000","-99.000","-99.000","21.100","","18.200",""
"C0A9F0","2020-04-12 18:00:00","35.000","0.000","0.100","16.600","0.430","1015.500","","11.500","-99.000","-99.000","-99.000","18.700","","14.500",""
"C0F9A0","2020-04-12 18:00:00","425.000","18.000","2.200","15.400","0.600","967.300","","6.500","8.000","360.000","","22.000","","15.400",""
"C0O950","2020-04-12 18:00:00","4.000","339.000","3.900","19.500","0.600","1014.000","","3.000","9.200","350.000","","23.600","","19.200",""
"C0M760","2020-04-12 18:00:00","40.000","3.000","3.600","18.500","0.560","1011.700","","2.000","9.300","10.000","","22.100","","18.400",""
"C0AH70","2020-04-12 18:00:00","34.000","335.000","0.800","17.400","0.390","1015.300","","11.000","-99.000","-99.000","-99.000","18.700","","14.300",""
"C0V250","2020-04-12 18:00:00","298.000","166.000","1.600","19.800","0.630","979.200","","0.000","-99.000","-99.000","-99.000","25.600","","18.300",""
"C0U980","2020-04-12 18:00:00","573.000","334.000","7.900","10.000","0.700","951.200","","6.500","17.300","327.000","","14.600","","9.200",""
"C0S740","2020-04-12 18:00:00","289.000","59.000","1.800","15.600","0.950","983.200","","0.500","-99.000","-99.000","-99.000","19.600","","15.600",""
"C0A940","2020-04-12 18:00:00","49.000","324.000","1.300","14.900","0.490","1013.400","","15.000","-99.000","-99.000","-99.000","17.500","","13.100",""
"C0A920","2020-04-12 18:00:00","196.000","333.000","0.900","14.400","0.550","995.600","","18.500","-99.000","-99.000","-99.000","17.700","","12.400",""
"C0T870","2020-04-12 18:00:00","135.000","0.000","0.200","14.400","0.990","999.900","","17.000","-99.000","-99.000","-99.000","19.000","","14.300",""
"C0O930","2020-04-12 18:00:00","69.000","338.000","1.600","19.100","0.600","1006.100","","0.500","9.000","323.000","","26.200","","18.400",""
"C0AI40","2020-04-12 18:00:00","37.000","26.000","1.000","17.100","0.380","1014.900","","2.500","-99.000","-99.000","-99.000","19.000","","15.300",""
"C0C460","2020-04-12 18:00:00","482.000","0.000","0.000","11.300","0.850","964.100","","16.000","-99.000","-99.000","-99.000","15.800","","10.800",""
"C0T9D0","2020-04-12 18:00:00","7.000","0.000","0.000","16.700","0.800","1015.100","","0.500","-99.000","-99.000","-99.000","20.200","","16.700",""
"C0I390","2020-04-12 18:00:00","1184.000","260.000","2.200","11.800","0.990","885.900","","12.500","-99.000","-99.000","-99.000","14.900","","11.800",""
"C0B020","2020-04-12 18:00:00","86.000","346.000","5.800","15.800","0.460","1006.800","","0.500","-99.000","-99.000","-99.000","18.000","","13.700",""
"CM0170","2020-04-12 18:00:00","106.000","239.000","1.900","17.400","0.570","1005.200","","4.000","-99.000","-99.000","-99.000","21.000","","17.400",""
"C0F860","2020-04-12 18:00:00","2215.000","243.000","1.100","7.200","0.990","778.900","","6.000","-99.000","-99.000","-99.000","11.000","","7.200",""
"C0U890","2020-04-12 18:00:00","116.000","337.000","4.500","15.800","0.510","1005.500","","0.500","12.200","348.000","","19.600","","15.400",""
"C0G800","2020-04-12 18:00:00","15.000","28.000","6.800","17.000","0.560","1015.000","","1.500","14.700","40.000","","19.700","","17.000",""
"C0F850","2020-04-12 18:00:00","379.000","11.000","1.700","15.100","0.540","972.600","","6.000","-99.000","-99.000","-99.000","18.300","","15.000",""
"C0AH50","2020-04-12 18:00:00","275.000","16.000","1.300","14.600","0.490","986.500","","4.500","-99.000","-99.000","-99.000","16.600","","11.900",""
"C0Z160","2020-04-12 18:00:00","124.000","278.000","1.300","15.200","0.900","1004.700","","12.000","-99.000","-99.000","-99.000","20.000","","15.000",""
"C0R540","2020-04-12 18:00:00","17.000","333.000","3.800","23.000","0.580","1011.500","","0.000","-99.000","-99.000","-99.000","26.500","","21.000",""
"C0K480","2020-04-12 18:00:00","56.000","14.000","6.600","17.400","0.560","1009.700","","2.000","-99.000","-99.000","-99.000","20.700","","17.400",""
"C0H890","2020-04-12 18:00:00","440.000","0.000","0.000","17.600","0.660","964.400","","7.000","-99.000","-99.000","-99.000","20.500","","16.600",""
"C0S770","2020-04-12 18:00:00","375.000","36.000","0.800","15.600","1.000","972.200","","5.000","-99.000","-99.000","-99.000","20.400","","15.600",""
"C0X230","2020-04-12 18:00:00","29.000","360.000","7.000","18.500","0.540","1013.600","","1.000","13.100","15.000","","22.700","","18.500",""
"C0B010","2020-04-12 18:00:00","38.000","303.000","1.100","16.400","0.450","1012.100","","13.000","-99.000","-99.000","-99.000","18.300","","13.700",""
"C0R490","2020-04-12 18:00:00","49.000","313.000","5.500","21.000","0.550","1007.500","","0.000","-99.000","-99.000","-99.000","26.400","","19.800",""
"C0V440","2020-04-12 18:00:00","27.000","339.000","3.200","21.000","0.630","1010.500","","0.000","12.800","16.000","","26.400","","19.900",""
"C0SA40","2020-04-12 18:00:00","200.000","84.000","1.900","16.500","0.890","992.800","","2.500","-99.000","-99.000","-99.000","20.300","","16.500",""
"C0Z280","2020-04-12 18:00:00","224.000","315.000","0.900","15.000","0.990","991.900","","11.000","-99.000","-99.000","-99.000","19.300","","14.900",""
"C0Z070","2020-04-12 18:00:00","247.000","344.000","2.400","14.000","1.000","987.000","","11.500","-99.000","-99.000","-99.000","19.200","","14.000",""
"CM0180","2020-04-12 18:00:00","313.000","0.000","0.200","20.200","0.670","978.500","","1.500","-99.000","-99.000","-99.000","25.000","","17.900",""
"C0T9N0","2020-04-12 18:00:00","261.000","2.000","2.000","15.400","0.960","985.700","","0.500","-99.000","-99.000","-99.000","19.700","","15.400",""
"C0R800","2020-04-12 18:00:00","131.000","127.000","2.600","19.500","0.820","999.200","","0.000","-99.000","-99.000","-99.000","23.900","","19.400",""
"C0K470","2020-04-12 18:00:00","97.000","317.000","2.900","17.900","0.560","1005.000","","4.000","9.600","315.000","","21.600","","17.700",""
"C0R720","2020-04-12 18:00:00","214.000","12.000","5.100","17.500","1.000","990.800","","19.000","-99.000","-99.000","-99.000","22.900","","17.300",""
"C0V650","2020-04-12 18:00:00","28.000","8.000","7.700","20.000","0.540","1013.200","","0.500","15.600","13.000","","24.800","","19.300",""
"C0R830","2020-04-12 18:00:00","383.000","60.000","3.700","16.400","1.000","971.000","","1.000","-99.000","-99.000","-99.000","21.300","","16.400",""
"C0H9C0","2020-04-12 18:00:00","3402.000","320.000","1.100","-2.300","0.960","672.500","","17.500","-99.000","-99.000","-99.000","4.200","","-2.300",""
"C0U780","2020-04-12 18:00:00","15.000","341.000","1.900","15.800","0.530","1017.000","","1.000","-99.000","-99.000","-99.000","20.200","","14.700",""
"C0U760","2020-04-12 18:00:00","22.000","0.000","0.200","15.300","0.570","1016.500","","6.000","6.400","349.000","","20.200","","15.300",""
"C0X290","2020-04-12 18:00:00","10.000","24.000","10.600","18.600","0.620","1014.500","","2.000","-99.000","-99.000","-99.000","21.900","","18.600",""
"C0E830","2020-04-12 18:00:00","37.000","52.000","3.200","16.600","0.510","1013.000","","0.000","9.500","28.000","","18.700","","16.200",""
"C0K330","2020-04-12 18:00:00","38.000","359.000","3.500","17.800","0.540","1011.800","","5.000","10.000","332.000","","21.700","","17.800",""
"C0M660","2020-04-12 18:00:00","40.000","17.000","6.700","17.800","0.560","1012.100","","2.500","12.100","356.000","","21.800","","17.800",""
"C0D580","2020-04-12 18:00:00","120.000","0.000","0.000","14.200","0.670","1004.800","","4.500","-99.000","-99.000","-99.000","17.300","","13.500",""
"C0R640","2020-04-12 18:00:00","21.000","354.000","2.100","22.400","0.570","1011.400","","0.000","11.000","341.000","","27.000","","20.600",""
"C0E810","2020-04-12 18:00:00","53.000","47.000","2.100","14.900","0.670","1012.300","","1.000","-99.000","-99.000","-99.000","17.800","","14.500",""
"C0G830","2020-04-12 18:00:00","27.000","10.000","7.100","17.300","0.620","1012.600","","4.000","14.300","7.000","","20.100","","17.300",""
"C0A550","2020-04-12 18:00:00","422.000","0.000","0.000","10.800","0.760","970.100","","11.500","-99.000","-99.000","-99.000","15.700","","9.900",""
"C0G750","2020-04-12 18:00:00","31.000","355.000","4.400","17.400","0.560","1014.300","","-99.000","10.800","354.000","","20.700","","17.400",""
"C0Z270","2020-04-12 18:00:00","343.000","75.000","2.400","13.800","0.910","976.800","","19.000","-99.000","-99.000","-99.000","18.900","","13.300",""
"C0UA30","2020-04-12 18:00:00","1397.000","99.000","2.400","4.700","1.000","860.600","","5.000","-99.000","-99.000","-99.000","12.900","","4.700",""
"C0I080","2020-04-12 18:00:00","536.000","300.000","0.400","14.900","0.720","957.400","","9.500","-99.000","-99.000","-99.000","19.600","","14.900",""
"C0UA00","2020-04-12 18:00:00","392.000","180.000","1.000","13.500","0.730","972.900","","1.000","-99.000","-99.000","-99.000","17.700","","13.500",""
"C0AD40","2020-04-12 18:00:00","32.000","298.000","0.900","16.400","0.440","1015.100","","15.500","-99.000","-99.000","-99.000","18.100","","13.900",""
"C0G900","2020-04-12 18:00:00","20.000","30.000","5.100","17.800","0.560","1013.800","","1.000","14.700","35.000","","20.000","","17.800",""
"C0S660","2020-04-12 18:00:00","794.000","194.000","0.700","13.300","1.000","926.800","","0.000","-99.000","-99.000","-99.000","17.400","","13.300",""
"C0M640","2020-04-12 18:00:00","155.000","8.000","4.800","17.900","0.560","997.400","","3.000","10.000","18.000","","21.400","","17.800",""
"C0R660","2020-04-12 18:00:00","20.000","27.000","4.900","22.900","0.610","1012.100","","0.000","10.400","13.000","","24.700","","20.900",""
"C0UA10","2020-04-12 18:00:00","1711.000","32.000","1.000","7.400","0.880","830.600","","2.000","-99.000","-99.000","-99.000","11.500","","3.900",""
"C0V770","2020-04-12 18:00:00","26.000","346.000","2.000","20.400","0.540","1011.200","","0.000","8.100","342.000","","25.600","","19.100",""
